"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw","id"
"653",653,0.16447505,4.57929933,1006.59356,1.95700769,1.5966e-03,723.712381,9.56830264845144,5.538805765704,1.60483297722377,5.83503804402404,9.97983375798803,9.62402687415594,"G_log-I+Ig_log"
