"","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"675","R","I+Ig","log10","log10",675,0.35443414,3.90681303,19.6522245,0.74233709,0.0301198,888.298167,9.58442577682719,2.44061266559086,9.34319823303558,10.0323021872419,9.7125135789791,9.76528829332588
