"","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","fitness_rho","fitness_beta","fitness_psin","fitness_psiw","fitness_phin","fitness_phiw"
"3065","I","none",3065,0.14901326,4.53987491,37.4654284,2.17321338,0.05378474,1513.02922,8.37880028374356,6.12907963453213,7.8630173240108,4.84401117988809,8.1829421967522,8.48132774400914
