"","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2","max_fitness_rho","max_fitness_beta","max_fitness_psin","max_fitness_psiw","max_fitness_phin","max_fitness_phiw","id"
"364",364,0.43017394,4.77373429,8.31748907,0.457498,0.04558621,926.985276,7.6030953877489,6.01704377514514,7.66315237790518,6.8793780088236,7.42885656635842,8.1818746346247,"R_log"
