"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","I-i_log","G1+G2_log",1.11241357728023,381.7701,-528.2317,-324.5508,-403.8235,12.106219,-21.043524,-5.010265,-16.928459,407.06882550917,-473.958463972727,-401.737240981638,-404.872298200277
