"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_none","R_log",-0.0800798462109602,1.86014,-25.61573,257.60126,-2823.09564,-971.1975,1175.9801,931.5406,978.087,1.92388298957415,-25.791721170251,257.567982250008,-2823.09703501509
