"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","I1+I2_none","G1+G2_none",0.342258408077216,0.9999999,-9.1650326,-71.7214007,4998.79439,1,-21.911779,338.36246,-4999.99966,1.93382993778874,-20.9602185464511,-20.3493211467265,5005.18263017038
