"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","Ig-i_log","G-i_log",-0.00803736953168421,2.189146,-5.450051,4.543525,-9.356682,1.762225,-4.329505,2.548675,-6.726894,5.19107566169215,-12.0517268358011,4.68434810283568,-14.3496807044021
