"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","I-i_log","sum_log",-0.0587790182044725,381.7701,-528.2317,-324.5508,-403.8235,435.1835,-565.3985,-395.7242,-446.595,381.866758798451,-527.919224067815,-324.996577019068,-403.860279093487
