"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","Ig_none","I_none","Ig","I",8.41733339072177,5.18149158285384,-65.072473683009,14.8960433865283,19.92521643152,15.929672027713,-4.30432916903242,1.63603815059126,-14.6385419699846,-0.413085483255905
