"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_log","I+Ig_log","G log","I+Ig log",9.61877321276131,-1.23318531687197,2.42727807611924,-1.70994721783453,0.00935595483495777,-2.04797799206393,4.51258896047873,0.356617509554736,2.0032813080269,-1.53074439614116
