"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_none","Ig_log","R","Ig log",9.69529659165577,-6.79926923751665,-10.8549366264254,-6.64330302637054,5.64097273385016,-7.2528766156777,20.7392856714489,9.61107803032484,10.2440853112506,-0.418108793759737
