"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_log","I+Ig_none","R log","I+Ig",8.24014071604259,21.6539824904061,-17.6536616648047,9.11143196365219,-36.7440401513756,34.1254874823617,-24.0594257913187,-19.0847393969489,-8.62600196777722,-31.0724555498581
