iter,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
368,0.49567157,5.156223708,1.226287602,1.123789891,1.095824156,279.4708913
369,0.773419763,4.992401126,2.175199557,0.920210883,0.942298351,212.5882309
370,0.190796109,5.582006831,1.463354698,1.66642337,1.157784659,572.8792724
371,0.346586416,5.115551187,0.655245326,0.424750561,1.658420594,91.91564812
372,0.122655459,3.712443719,0.384812918,0.878943417,1.466674496,100.6861064
373,0.565869919,5.087172235,1.028301303,0.861950151,1.390321752,94.62229265
374,0.664073085,4.920267392,0.796857631,0.946846828,2.416913399,90.71431166
375,0.311606417,5.687556515,0.872921386,1.119178231,1.786076312,95.01365217
376,0.209876131,4.999337006,0.663722825,0.436662635,0.942561396,525.2588367
377,0.445559345,3.619505601,1.211104887,0.828231706,1.458304085,8081.51472
378,0.310096617,5.186563081,0.612180352,0.910447528,1.365142023,839.6587208
379,0.60768566,4.953722525,1.907971367,0.787164929,1.462552248,568.1425182
380,0.231105112,5.649712701,0.704655303,1.113688102,0.982878454,220.5827036
381,0.240184594,5.209064493,1.029473629,0.647687495,0.313866103,544.1378842
382,0.164334107,3.618661113,1.654525319,0.731062045,0.562319474,3589.699846
383,0.330077693,5.221282095,1.331383341,0.821305712,0.513128795,815.5001767
384,0.591427631,4.8999949,1.638286259,0.912082436,1.24667424,230.2006983
385,0.171737784,5.525241431,1.718484461,1.526548739,0.742207106,4212.834572
386,0.246792408,5.251856845,0.570527495,0.575743048,0.584034398,55.01903575
387,0.275570028,3.824945322,0.679517595,0.851903855,1.043323808,23.86535953
388,0.299152243,5.260417988,0.463841159,0.938985745,0.572455708,28.46580152
389,0.594048418,5.17037918,0.856985698,1.063015059,1.452651647,26.98585732
390,0.256313288,5.378299569,1.662395594,1.436314036,1.458255392,88.22977951
391,0.164481091,4.982285364,0.905246972,0.681861,0.60956216,54.9049794
392,0.194627222,3.742058297,1.422167657,0.886573698,0.561829094,53.24316512
393,0.397255768,5.120672755,1.161262069,0.74602364,0.662463541,58.10150139
394,0.754216632,4.694227551,1.818108974,0.723874793,1.739590375,53.3393817
395,0.19996951,5.51445001,1.749231856,1.056336933,1.320254032,65.67566978
396,0.346090902,5.166529498,1.063983331,0.509451741,0.386394156,140.5969432
397,0.248578763,3.687044227,1.058355857,0.977794364,0.955688221,828.4956682
398,0.18828,5.110163784,1.045011715,0.919339391,0.340716323,52.12576474
399,0.406331944,4.862974608,1.057129447,1.079795054,1.08224087,66.56017613
400,0.135352831,5.697189626,1.110307351,1.800701207,0.651515815,98.33962893
401,0.233860894,5.199200345,0.350350577,0.563258449,0.710007071,53.28686667
402,0.199928246,3.697812505,0.897433385,0.902969948,0.559497704,358.8887538
403,0.349021774,5.317194519,1.47139021,0.834612488,0.655181046,70.98226147
404,0.517601998,5.04333469,3.486781647,1.084470382,0.476387015,75.05516123
405,0.170252563,5.717359358,1.049302289,1.282980197,0.621736831,356.5474757
406,0.242880201,5.149239188,0.974923682,0.637252386,0.729144142,66.90155688
407,0.285868184,3.763450218,0.627318636,0.877764318,0.875524599,119.3828612
408,0.297494119,5.026671117,0.708886141,1.07280431,1.193427996,118.4484086
409,0.47843956,4.88681354,1.092831392,1.038099571,1.879366501,79.14346441
410,0.258174983,5.821674383,0.886476091,1.36817296,1.257828029,351.1741866
411,0.337085138,5.283875336,0.284032303,0.594355754,1.797518918,102.8269444
412,0.221790669,3.648655496,0.529427335,1.499988303,4.661820762,46.34623278
413,0.430040563,5.205733985,0.370260849,0.979199319,5.8596592,76.71929103
414,0.832232367,4.843769177,0.844799748,0.893304825,12.1284606,14.27648519
415,0.244921354,5.589645707,0.52259226,1.121750146,5.147888631,202.7704392
416,0.244555332,5.278225093,1.431226447,0.536434425,0.178422728,11872.54811
417,0.139029014,3.805066619,0.940802045,1.092291575,0.367482194,34.32784183
418,0.48507882,5.176721882,1.377182526,0.854116788,0.756751622,1187.31517
419,0.629049877,4.967607726,1.244958303,1.064734326,1.993955391,102.6977381
420,0.182186065,5.651194645,1.159589236,1.270048598,0.787505478,96.7436081
421,0.196913558,5.232440196,0.776994187,0.642110251,0.338156282,185.3792294
422,0.13856161,3.607482909,1.150380915,0.78150781,0.319988193,182.7160361
423,0.32916151,5.312995581,1.247897747,0.779362412,0.2809623,181.2214196
424,0.437588686,4.950240063,2.347431308,1.079647703,0.531590007,170.2211646
425,0.138656391,5.579219047,2.036795149,1.360677303,0.383258544,179.5726454
426,0.36888594,5.047055471,1.430253435,0.468860122,0.648501286,1463.652644
427,0.166045188,3.56014778,1.023440916,0.983666082,0.832013769,300.8909198
428,0.395742385,5.415663878,0.935081967,0.719063908,0.836474037,180.7889251
429,0.599707008,4.789932027,1.700647584,1.137304941,0.790002072,257.4362407
430,0.191110506,5.689475479,1.56354138,1.737175406,0.808968183,228.0490409
431,0.265018684,5.188419185,1.406443289,0.518444817,0.150238162,5441.946065
432,0.103837922,3.586123115,1.814997232,1.333379289,0.449785054,226.8672635
433,0.30549217,4.933981166,1.692753536,1.009488885,0.306351711,1414.651502
434,0.445202969,4.733204642,1.638603494,0.947906444,0.57388177,565.9308042
435,0.173236076,5.640565451,1.808619081,1.645579296,0.39612722,1808.386837
436,0.314175962,5.16168503,0.567495121,0.459593992,0.708370478,390.9293489
437,0.187449962,3.67484239,0.569171979,1.001004788,1.755566496,223.9784217
438,0.267383652,5.265339866,0.303404015,0.973296161,1.375878658,91.31328552
439,0.497220437,5.011735731,0.554632671,1.195542201,2.52223582,21.78334794
440,0.342908862,5.282678888,0.971897613,1.244593834,4.799629344,207.5255452
441,0.317858588,5.333332984,0.451289583,0.596598555,0.861560087,90.49883853
442,0.141371251,3.556976287,0.835377542,1.124152365,1.156488427,50.57699722
443,0.374052303,5.296815985,0.897773806,0.940967148,1.164048556,94.46641877
444,0.63432868,4.945672474,1.363985942,0.914249139,1.299713547,43.64833348
445,0.170777049,5.515504045,1.095188451,1.250071005,1.037710584,180.8122165
446,0.341888996,5.24679647,0.283083208,0.423361613,1.596308007,271.8906625
447,0.20142074,3.854496893,0.393298087,1.008489349,1.128690066,156.1338093
448,0.303865726,5.214147388,1.605400952,0.841382102,0.38135034,1600.581163
449,0.710802782,4.747870071,1.421994761,0.66246847,3.3308894,1324.488994
450,0.205857748,5.858157471,0.650367088,1.265865697,0.517950658,792.5403607
451,0.342867149,5.223394012,0.339232277,0.544444568,1.935692746,16.27817461
452,0.208728835,3.628248195,0.763162101,0.902555102,1.013186269,1034.364248
453,0.885201288,5.198195308,1.190343034,0.783169877,3.919151132,20.74280595
454,0.56815808,4.820120714,1.809042676,0.720459987,1.394449646,200.2926921
455,0.157028481,5.72019237,1.092009497,1.298020615,1.128443455,113.6211106
456,0.366932098,5.398940548,0.320638067,0.42215015,1.841808427,124.2808713
457,0.181938198,3.760588698,0.285861518,0.912204004,1.667378335,311.4297284
458,0.24655462,5.076161432,0.354157077,1.005007631,1.087631514,901.962873
459,0.732206828,5.063833895,0.754188995,0.875016048,2.988065783,126.7551478
460,0.290326965,5.803311834,0.807868851,1.317956567,2.006150531,96.3392636
461,0.234579193,5.333931019,0.358562862,0.412643782,0.671304349,554.2471257
462,0.200633541,3.670575167,0.492470466,0.707774076,2.308829911,2091.259935
463,0.414259593,5.221103448,0.913575721,0.574127684,1.684108018,457.6511825
464,0.481506398,4.819106748,0.842014455,1.175074842,2.218202307,99.43931524
465,0.144782091,5.695347266,0.71816181,1.452932815,1.42509045,143.655132
466,0.292072256,5.146346761,0.609532537,0.451734138,0.815948408,232.9449031
467,0.141229887,3.64459838,0.58158092,0.861241878,0.887371514,2297.42161
468,0.28593522,5.076328074,0.748142058,0.879104447,0.731762866,547.7354324
469,0.750783952,5.162729091,0.990871349,0.872182365,1.674576162,2276.017015
470,0.251123678,5.417834367,1.143124554,1.069075849,2.009640024,1703.003555
471,0.265385476,5.265542543,0.142276551,0.49730779,1.917751029,186.2701731
472,0.167409969,3.713916137,0.595261925,1.053869401,1.977389787,241.7088464
473,0.359428642,5.336608987,0.239837958,1.030149076,1.923092595,164.1953338
474,0.661212097,4.986721054,1.150391989,0.917121938,1.978553329,1132.301926
475,0.129898457,5.75602028,0.237458759,1.234978369,2.224083145,201.0217512
476,0.258068258,5.275466511,0.520419316,0.523389643,0.82633895,48.51585873
477,0.147350707,3.697654857,0.567322552,1.065341703,1.195877063,46.23721618
478,0.311000116,5.382606086,0.413248384,1.074348576,0.959456442,31.00006942
479,0.59240339,5.107033543,1.40568649,0.96482538,0.858313822,75.72209106
480,0.187289021,5.685087164,1.94554862,1.529208094,0.761901233,81.08253247
481,0.296041917,5.149814272,0.408049237,0.518733475,1.564995591,915.9836319
482,0.154133904,3.666037781,0.802936998,1.060759111,1.437564847,432.4099814
483,0.226581502,5.048359773,0.746300412,0.938602425,1.167013646,388.3075763
484,0.576817921,4.895239495,1.049697086,0.867031042,1.370790662,183.6671047
485,0.235225444,5.831957598,0.857633398,1.163241021,1.49719981,235.8273598
486,0.354007794,5.343335249,0.409810754,0.519415285,1.21684132,76.75348908
487,0.24040569,3.535270682,0.610213265,0.712106785,1.602757287,165.8174041
488,0.38459184,5.251793732,0.613861668,0.844643053,1.338640375,815.0568813
489,0.595643284,4.718658653,1.721487619,1.259562307,1.603968427,48.10742798
490,0.262180144,5.556292785,0.710289494,1.403583006,1.767847864,161.9269845
491,0.245464219,5.188895869,0.62343862,0.530533011,0.436160779,233.8971611
492,0.197518546,3.622921164,0.635752237,0.946219548,0.824874658,57.61664141
493,0.239501027,5.047735255,0.656350152,1.280186219,0.741758945,15.76644515
494,0.544129148,4.899987456,2.586289783,1.066983793,0.909108204,66.4222634
495,0.138728012,5.917054514,0.634040303,1.187415789,0.652499678,1360.15158
496,0.291547274,5.354499287,0.628611277,0.544675463,0.362665036,54.71252216
497,0.208673859,3.61810095,0.569550312,0.79652797,1.041111926,156.851212
498,0.241335595,5.185262379,0.504724127,0.848659974,1.707880351,1435.479876
499,0.710771672,4.891117033,1.507167662,1.001727834,1.527160897,885.9098202
500,0.228977065,5.518172594,1.061142347,1.177433062,1.803899843,751.3735807
501,0.28204818,5.222434759,0.565199507,0.532797499,0.205563571,284.2854579
502,0.123240322,3.536834185,4.187829393,1.041345519,0.1657333,230.2058994
503,0.255173117,5.119817474,4.822908384,1.12388046,0.156634552,71.15515195
504,0.592071787,4.943025938,7.194835449,0.600847749,0.18329653,120.6044625
505,0.105937159,5.411128289,4.256876267,1.627358568,0.210171,60.79642546
506,0.209108706,5.053208808,0.496666345,0.494186967,0.975035633,22.39929537
507,0.225879291,3.806472694,0.573547034,1.201002846,0.978419374,14.01956906
508,0.202828764,5.1752653,1.424170284,0.973314353,0.497172453,199.7431281
509,0.532238818,5.075027777,1.027832629,0.882848218,1.14215441,636.3250382
510,0.265142755,5.459806694,1.209999939,1.318970309,1.819064432,187.4800871
511,0.24519232,5.14125059,0.311354109,0.586358653,1.210206147,80.94298133
512,0.180963028,3.687782114,0.395761178,0.971747096,1.401202397,115.8603969
513,0.323812607,5.062457459,0.690704461,1.058112724,1.401357812,84.85946121
514,0.767598872,4.979581145,1.980022346,0.661343528,1.387061629,92.16708941
515,0.104681553,5.512000822,0.623174705,1.525224567,1.246301562,80.45921863
516,0.257555087,5.32637863,3.13967446,0.608788133,0.0877208,918.9530731
517,0.10661605,3.866265842,4.556734032,0.965823075,0.048003369,994.0048383
518,0.240730704,5.124872256,4.83592351,1.187897234,0.066704643,996.625152
519,0.506308352,5.123754532,5.114893308,0.81852887,0.197471654,194.5998496
520,0.163915115,5.562244888,5.073253693,1.72106499,0.242884964,404.464235
521,0.328192619,5.077138496,0.593845437,0.505047767,1.450055311,170.0386016
522,0.137564488,3.664183926,0.505844363,1.000722906,1.189828065,72.30565133
523,0.234238981,4.994557896,0.772573634,1.076112759,1.375219042,329.5015441
524,0.484817611,5.010102764,0.843327789,0.977365075,1.680022211,328.8560847
525,0.216743642,5.406243576,0.947940622,1.301472083,1.498775058,47.95312445
526,0.243950803,5.368367133,0.697310621,0.563636903,0.536127742,431.7126193
527,0.136442911,3.538797455,0.887715984,0.953890494,0.765965678,1678.683467
528,0.410358682,5.112338359,0.636891072,0.890597712,1.017124357,94.27575286
529,0.719150351,4.816729675,1.555677595,0.865555985,1.927199881,25.44600598
530,0.244825727,5.735483189,1.125809868,1.271319073,1.239690308,379.1953447
531,0.304892861,5.181835557,0.857236926,0.514476162,0.794523639,123.2496149
532,0.132460507,3.627862421,0.623525793,1.032955774,0.888725766,467.1972568
533,0.324707441,5.237658912,1.249523845,0.801003947,0.823377042,150.8041247
534,0.655533917,5.132000588,1.411125981,0.838985006,1.879988861,29.25109894
535,0.210855519,5.610235087,0.897544906,1.547165763,0.941719624,541.5570273
536,0.335997116,5.473442353,0.871951937,0.474238822,0.394165926,585.6625699
537,0.11630874,3.856919629,0.909195806,1.123484138,0.288839334,510.2879704
538,0.488305631,5.183643313,1.132292505,0.70171729,1.704539899,678.992197
539,0.591078558,4.750592702,0.987415796,1.170444546,2.069800364,640.7380102
540,0.171209941,5.643580973,0.951236958,1.326965747,1.131811659,725.7345535
541,0.293035731,5.191981671,0.530106788,0.471661397,0.327515573,877.5429704
542,0.270220588,3.818770614,0.487161423,1.127140898,2.227870786,60.51375303
543,0.395725265,4.960647352,0.69722918,0.705182077,0.848086026,23.97337307
544,0.704369133,4.95436049,1.605818631,0.834911148,1.37692956,92.84333757
545,0.324051275,5.567191518,1.481427313,1.218393403,1.74715712,115.3729627
546,0.366004796,5.208193499,0.352659226,0.391151949,1.998635621,288.5958738
547,0.286957267,3.512874794,0.934058485,0.547987459,1.858896153,438.359845
548,0.304664542,5.158109845,0.299107578,0.689446787,2.149386627,68.51763596
549,0.659832271,5.036785078,1.608109763,0.754368365,1.342672792,191.0112079
550,0.210166052,5.354356486,0.935943222,1.340357466,1.702702035,1509.897483
551,0.271915968,5.206068411,0.353591978,0.540340114,0.878834019,455.1167271
552,0.208260406,3.631823757,0.721522029,1.018263614,1.542241249,571.6989376
553,0.393939368,5.143374078,0.509304328,0.912746468,1.253967782,370.8212084
554,0.585047671,5.123121732,1.777394954,0.804960965,1.028671516,80.81727554
555,0.196346557,5.690021516,0.790048788,1.363524369,1.10642218,226.2183727
556,0.388416834,5.173985055,0.256556666,0.4800463,2.547126554,187.2260128
557,0.149757746,3.745173549,0.494723279,1.202647264,2.465402559,80.24585452
558,0.375870874,5.317020707,0.419492925,0.828084559,2.445202011,64.40224398
559,0.741342613,4.978408214,1.06108718,0.877439717,2.687366583,144.1604852
560,0.241141753,5.565066631,0.770716761,1.349884611,2.55769672,180.2469789
561,0.289033661,5.180803572,0.86353292,0.531367412,0.411578611,159.1951898
562,0.286936857,3.638997515,0.996656637,0.644884475,1.263771045,500.9033628
563,0.306419505,5.419918587,0.909030605,0.945358505,0.51872528,96.07278447
564,0.525709566,4.770276532,1.518756938,0.728645383,1.91039677,190.928703
565,0.292134313,5.575186754,1.11767536,1.06625338,1.312567098,238.3251869
566,0.330421885,5.102294704,0.532596897,0.511894896,1.775748718,1251.798942
567,0.166638353,3.402198427,0.921357838,0.738327082,0.730732805,262.7520415
568,0.408238556,5.272543701,0.792510113,0.671364662,0.434861763,702.9804549
569,0.678882734,4.877134207,1.201942682,0.828878627,1.972699443,41.46525514
570,0.203069583,5.53877945,0.847523074,1.127352382,2.423555969,388.3471423
571,0.322089173,5.108978549,0.755768192,0.42072937,1.907140893,2664.402093
572,0.199253424,3.642969386,0.283085874,1.073866966,3.466967226,2129.056019
573,0.47196463,5.213381066,0.667174828,0.654975578,2.084574373,542.3358693
574,0.517485228,4.920373035,0.96981104,1.213042844,2.458383462,23.26488513
575,0.305253283,5.519239877,0.684541144,1.105052634,4.188288252,439.0637347
576,0.176595856,5.174106617,0.342232858,0.758603863,1.007929537,39.86453772
577,0.154682441,3.812739215,0.454207183,0.924102274,1.002544215,304.7707327
578,0.262536418,5.042672663,0.552195267,1.009564434,1.993861198,376.0454122
579,0.697721659,4.769945915,1.229025758,0.916485349,1.590407543,21.1382714
580,0.188323758,5.656844841,0.483950779,1.326589182,2.264220528,226.0202084
581,0.35492649,5.280070155,1.339472243,0.758523301,0.523036558,27.87454497
582,0.168170029,3.734103678,1.72798041,0.721378229,0.364273909,53.46214722
583,0.36845121,5.301713601,1.456008803,0.800759036,0.560607239,278.882617
584,0.863467577,4.800763428,1.331349774,0.526911259,4.092758221,2551.105916
585,0.361603529,5.544685523,1.718322463,1.173387041,2.536356267,340.6509023
586,0.238538843,5.028194711,0.301478856,0.513284749,1.094448639,232.8558789
587,0.11509545,3.657864654,0.590752574,0.955218292,0.96311693,1570.26924
588,0.415027423,5.23712033,1.154190808,0.912105875,1.090437342,154.8894243
589,0.698135441,4.924146187,1.784680032,0.964067621,1.100159749,85.45993541
590,0.219244603,5.680062298,1.018145473,1.408273389,1.059638944,96.92544819
591,0.278479532,5.25052054,0.687191996,0.510005579,0.642362723,116.968975
592,0.064568112,3.789958507,0.58900104,1.128372064,0.563206954,1622.081611
593,0.512985047,5.231552004,1.041842982,0.928189584,1.06014136,9.988394222
594,0.467260109,5.043025243,0.757737226,1.138704408,1.505828657,9.542858252
595,0.201447222,5.610875894,0.832283548,1.346633187,1.820348454,473.5463549
596,0.384927679,5.297482512,0.487624585,0.544942916,2.105072948,91.40617833
597,0.101738225,3.61229404,0.440227336,0.861017001,1.452286841,148.7634703
598,0.583909563,5.364957929,0.562867133,0.837428981,1.881676307,32.46331814
599,0.669984368,4.969818672,1.228300213,0.871329444,1.539470388,80.42220168
600,0.297763927,5.478930169,1.115610838,1.146397901,2.432313734,54.69648158
601,0.230698919,5.097303637,0.700692057,0.5727762,0.976375837,146.7961981
602,0.13421097,3.52185367,0.685212113,0.632140133,1.378846676,121.9754887
603,0.232612989,5.11536859,0.753670238,1.440342888,1.337907476,16.87101936
604,0.478968958,5.052800561,0.781750858,1.298168322,1.653613321,44.48681326
605,0.171034211,5.85849369,0.660314729,1.22103845,1.353756717,675.5672891
606,0.325806545,5.074102469,0.236203466,0.313042724,2.51658188,281.0341131
607,0.153371919,3.715442204,0.216551542,0.879785076,1.789105366,385.9038955
608,0.414999697,5.264961885,0.651458778,0.720092601,2.343247784,236.9793583
609,0.678898934,4.771037473,1.258821559,1.04189557,2.408580676,216.7717982
610,0.238292231,5.483229552,1.099107026,1.531892303,1.512279239,307.7081884
611,0.348666612,5.134651206,0.456491118,0.383889248,2.652985265,1434.560587
612,0.131149579,3.660026103,0.622377575,1.223031074,1.096425241,22.41886939
613,0.344332832,5.249370859,0.478557513,0.800663571,1.957112171,289.4106758
614,0.619822739,4.711794544,2.072813258,0.661051593,1.032480167,22.56996269
615,0.232001885,5.597531533,0.816596496,1.129844619,1.318177201,251.3909378
616,0.226166587,5.001344671,0.52387448,0.637707115,2.545447114,8.216233898
617,0.229416395,3.612483721,0.513764301,0.805751047,3.272807494,23.17082181
618,0.482045411,5.275774064,0.567812485,0.750218903,1.634759862,203.9109122
619,0.754546161,5.140475224,1.372847318,0.755344885,2.602186809,20.92993046
620,0.188618859,5.549506871,0.591618487,1.037676686,3.571576514,113.9969187
621,0.306484927,5.322532651,0.485205477,0.548336689,0.865994825,373.7645323
622,0.130812949,3.861884871,0.260980665,1.154797382,1.275502038,78.75869329
623,0.31075324,5.331226978,0.725242867,0.780179576,0.774303653,103.3439245
624,0.663470272,4.867932856,1.524648948,0.794262583,1.775590145,542.5510221
625,0.218222566,5.389717529,1.810728112,1.540960391,1.008767838,571.104588
626,0.255690547,5.078956715,1.358707219,0.643519955,0.230520469,1190.436521
627,0.307391177,3.551396896,2.19783523,1.00249592,0.394591131,810.1637711
628,0.284774931,5.082516122,1.340751933,0.857800282,0.60845124,867.6021364
629,0.504434165,4.995609211,1.317510709,1.148179185,0.981705501,63.35952884
630,0.129981842,5.632075261,1.578994358,1.261213734,0.126114339,1051.309144
631,0.171343536,5.177202131,1.273274445,0.5202643,0.134484479,1324.455933
632,0.186857922,3.670211753,1.953224414,1.054150315,0.311939992,181.6747703
633,0.360826482,5.057363949,1.099566738,0.710850199,1.126309842,197.7972739
634,0.947679255,5.083561775,0.941503214,0.695657822,2.95309952,306.4022358
635,0.160414215,5.427728362,1.456080867,1.402892058,0.887836085,9701.631301
636,0.29863681,5.06035307,0.735470609,0.407656746,1.078499203,181.3860098
637,0.161632536,3.618778458,0.811719687,0.968181285,0.790974177,177.8091438
638,0.266373026,5.141701429,0.594816691,0.744353221,0.852444801,64.17778871
639,0.550864227,4.981464241,0.959994867,0.934005521,3.031977201,335.2509872
640,0.213986888,5.480360685,0.849774642,1.382957619,1.642554228,288.9888529
641,0.320283173,5.117095014,0.396205394,0.475899968,0.882776315,291.0758333
642,0.133542961,3.490290334,0.614448982,0.969557108,1.727577551,98.28374541
643,0.409865459,5.251537801,0.555492881,0.829479339,1.93995786,625.6781369
644,0.477696367,4.819423406,1.236133274,1.048848599,1.16357087,66.35132847
645,0.248328807,5.461144601,1.158243416,1.342300433,1.562133058,143.7439217
646,0.258473911,5.337969786,0.196329154,0.498794156,1.908402574,616.1894959
647,0.233992306,3.613010504,0.772423954,0.80346414,1.587812846,771.3064294
648,0.437701217,5.126990102,0.893769311,0.732247581,1.749853875,677.0066621
649,0.719343202,4.8255825,2.393023812,0.8727492,1.78518419,675.4252383
650,0.223521433,5.697152211,0.60981012,0.917301145,1.454008211,498.8260873
651,0.150161681,5.131344706,1.411070138,0.597787857,0.089726251,3455.731798
652,0.227582293,3.782800037,0.685806972,0.82755257,0.885429059,200.0235416
653,0.299731586,5.302726203,1.264445122,1.003023393,0.669294053,1410.5157
654,0.596623665,4.844127091,1.027138337,0.80598672,2.753457791,463.1532228
655,0.24580262,5.52041248,1.066939607,1.26563198,1.953918372,680.0001745
656,0.253434994,5.188498217,0.518935017,0.496580154,1.004836543,261.9166684
657,0.090574105,3.738409925,0.549104518,1.22706995,1.175391263,61.34923515
658,0.38958362,5.378280149,0.80417013,0.829285271,1.279303043,27.25524419
659,0.603138926,5.034470363,1.468758827,0.944236102,1.189241597,31.56104635
660,0.163822078,5.554405047,0.91778553,1.355595991,1.334990685,112.0000494
661,0.237095044,5.202503649,0.631703068,0.408954653,0.598456552,593.6470128
662,0.177139663,3.847027253,0.710643814,0.879717096,0.768986719,306.2737187
663,0.300182949,5.179868448,0.826340587,0.943864839,0.771659134,241.4544237
664,0.594969267,5.045908439,1.228212035,0.901226222,1.246001308,39.01995151
665,0.208773186,5.678960931,0.960799794,1.284461069,1.026885748,318.1055074
666,0.276810835,5.17573104,0.665777535,0.602109029,0.754155088,189.6458217
667,0.265913603,3.681141416,0.57496014,1.071335955,1.53099193,54.05870898
668,0.304204271,5.092791568,0.795548565,0.924718429,0.813955922,38.24007248
669,0.489713943,4.927159134,3.291961456,1.21663395,0.427768112,189.5878182
670,0.24029514,5.380437664,1.01310194,1.206458454,2.139658752,637.415612
671,0.358022768,5.130225284,0.854266334,0.471820796,0.837269371,479.8514625
672,0.16841354,3.755510835,1.577951072,0.898421602,0.304158305,156.8454297
673,0.395708207,5.238609261,1.769624227,0.838262056,0.265487574,515.2451805
674,0.569034226,5.116182075,1.415137807,0.903249522,1.35813295,437.7430862
675,0.133307499,5.704266422,1.259087905,1.569385293,0.51768681,563.3428912
676,0.262185083,4.938300032,0.777085865,0.426276881,1.38053019,1141.260319
677,0.132428679,3.714255027,1.059192756,0.926038508,0.389782225,1379.936322
678,0.242000094,5.018464574,1.878287988,0.76876352,0.333501894,499.0068564
679,0.601683198,4.920736721,0.940668546,0.814988638,2.956042219,202.1678576
680,0.274231272,5.465733016,1.046534217,1.526379165,3.043061301,91.6942254
681,0.252644817,5.370725545,0.313604813,0.455998882,0.782413634,65.08269602
682,0.158288596,3.628733853,0.943832137,1.100510264,0.786278468,95.94989853
683,0.347527399,5.014773664,1.210591311,1.076405531,0.872636893,54.86371954
684,0.622019408,4.930665507,1.035231273,1.018421037,1.19357468,27.26379616
685,0.197524974,5.628683391,1.238175736,1.290023427,0.723195478,289.5671939
686,0.339915989,5.192278034,1.191935349,0.526431607,0.782236944,171.1305753
687,0.123623974,3.557510493,0.918269625,1.141197998,0.90201812,130.3862533
688,0.319797173,5.156049671,0.654218108,0.859314452,0.695546247,215.337106
689,0.572540418,4.906393001,1.330143748,0.86468912,1.187825262,225.1402285
690,0.148245905,5.625472815,1.014798373,1.565881175,0.617019544,204.3403696
691,0.278642767,5.121311859,0.407609553,0.496423953,1.332283521,27.40692206
692,0.141194577,3.691915645,0.612411626,0.885302589,1.291651507,122.1276802
693,0.367651796,5.027336072,0.773113075,1.047384759,1.426752976,17.36591109
694,0.608725855,4.83799678,1.459802574,0.787531546,1.384619042,1935.111975
695,0.226703157,5.618969519,1.155105254,1.291966138,1.254209379,480.1079356
696,0.212679009,5.310271487,2.057467401,0.567473426,0.076374599,463.0237432
697,0.227933513,3.782052341,2.078654404,0.880646206,0.370324782,200.579924
698,0.242465989,5.232283072,2.079724706,1.225265287,0.302251024,102.177567
699,0.531868281,4.910019703,1.326541174,0.949562456,1.000428188,174.3405906
700,0.159303265,5.574492448,1.75295185,1.354603439,0.30408736,261.946761
701,0.279430759,5.340134326,0.997151483,0.539845567,0.290889548,490.4377134
702,0.19009578,3.653949982,1.183464005,1.072709187,0.611106029,1626.531247
703,0.386684049,5.130599417,1.824710807,0.718226979,0.477693577,2185.697064
704,0.852130066,4.920489263,1.573043076,0.763977788,2.105755349,1402.995172
705,0.233614553,5.622476532,1.450445779,1.396113167,0.646168127,966.0595518
706,0.278663026,5.33081676,0.686399978,0.638109548,1.10367443,1179.230584
707,0.200834288,3.571002144,1.186031782,1.117178432,0.805450071,865.5446679
708,0.342157973,5.119061019,1.028662425,0.897026882,1.131659352,295.2308637
709,0.490539104,4.902823939,1.448520033,0.965349082,0.775252345,77.2210648
710,0.203603791,5.399998112,1.3198658,1.465504398,1.338409227,704.6197265
711,0.258794398,5.340200887,0.928171189,0.498308466,0.3208393,2607.152769
712,0.218864751,3.590599016,0.702707285,0.763965302,1.981651041,41.66842761
713,0.265970308,5.08435838,0.813923662,0.658636641,0.714480434,663.2968455
714,0.494844439,4.88033076,2.106644622,0.847150493,0.840544769,1912.405818
715,0.140516082,5.487653919,0.743148768,1.335103012,0.883300589,3200.458735
716,0.247736325,5.234050424,0.708082561,0.557300471,0.588749297,82.07849938
717,0.210445136,3.81590995,1.417983061,1.150422968,0.282255172,83.79579686
718,0.238649549,5.165155737,1.558935584,0.96569613,0.440891084,84.71916795
719,0.701853507,4.966431946,1.70852796,0.681548268,1.38052688,88.68218866
720,0.215705688,5.479907192,1.591808981,1.357803658,0.627380519,82.74152814
721,0.286133524,5.135056715,0.74656292,0.604934053,0.596691007,51.3845716
722,0.230878936,3.475337684,0.661076707,0.76679002,4.467386524,133.6052947
723,0.403041925,5.169994088,0.579911433,0.766997387,1.688256271,70.47252949
724,0.678509962,5.015210934,1.060677106,0.916299322,3.203687752,89.75128751
725,0.316398429,5.718017991,0.950550765,1.158048921,2.348430655,173.7883859
726,0.275032765,5.103107174,0.963897532,0.643255183,0.507840067,81.62159177
727,0.164883886,3.788641773,0.969884526,0.95261247,0.35405491,180.1570535
728,0.275872175,5.347965292,0.964332815,1.249495338,0.59742016,16.41108019
729,0.63791849,4.910077823,0.977474609,0.785348103,2.713252448,6.581518167
730,0.21845498,5.540760106,0.956539302,1.123722259,1.52388035,469.8860279
731,0.262879117,5.383477226,2.381851063,0.534961372,0.099338554,13620.14105
732,0.089396082,3.538727646,2.320227405,0.941747979,0.289360349,2276.574407
733,0.27480769,5.165489169,2.31632965,1.234809213,0.172591198,891.5782371
734,0.648935362,4.780778438,2.305285007,0.958461625,1.027279327,147.5728257
735,0.137739756,5.698628339,2.351821667,1.70393018,0.226919958,2010.515731
