"","max_fitness"
"1",9.58492453181967
"2",9.56300023078141
"3",9.64220587538364
"4",9.55939149188622
"5",9.56715046386089
"6",9.5535845434723
"7",9.56578113025618
"8",9.60627755933958
"9",9.67326780845189
"10",9.56975415553144
"11",9.59038453679245
"12",9.56698433680105
"13",9.57707410134367
"14",9.55738536939071
"15",9.64733575083184
"16",9.58900853082319
"17",9.56467454632632
"18",9.56265919346265
"19",9.57053469555017
"20",9.58859120959794
"21",9.56368446521049
"22",9.56270118237675
"23",9.57638258582924
"24",9.56730205004929
"25",9.56796203350653
"26",9.59794127240539
"27",9.59228994497716
"28",9.56282672949675
"29",9.60283321429033
"30",9.66510941745277
"31",9.55965692605489
"32",9.55623336058958
"33",9.58837408322891
"34",9.54944565696004
"35",9.58232953897988
"36",9.56932740073227
"37",9.55444636331595
"38",9.58363546239571
"39",9.57842307050633
"40",9.63661244269259
"41",9.70272742211876
"42",9.57004046108816
"43",9.56776200218217
"44",9.56194943414882
"45",9.56611481310902
"46",9.57689558746643
"47",9.57071589762804
"48",9.60094080448453
"49",9.59671172008897
"50",9.56240102017865
"51",9.59365982116128
"52",9.5662791651556
"53",9.55361662092052
"54",9.56639370727134
"55",9.5748875884831
"56",9.5830510530522
"57",9.56974147019317
"58",9.57151006569754
"59",9.56674667907077
"60",9.56923907812865
"61",9.58628590789811
"62",9.56318246916179
"63",9.55799666167004
"64",9.55372830557506
"65",9.64907905125422
"66",9.57771513148374
"67",9.70459424505996
"68",9.57743756777798
"69",9.58128593355115
"70",9.55764882674354
"71",9.56078364450324
"72",9.56813206653309
"73",9.56974205952542
"74",9.58997826274132
"75",9.61092192121803
"76",9.57261728325178
"77",9.58150482299444
"78",9.57050012465057
"79",9.59714436272113
"80",9.59634617412846
"81",9.58397321744953
"82",9.6170683904288
"83",9.57222757078714
"84",9.55097409451291
"85",9.55665725671181
"86",9.55472440111174
"87",9.56738183220597
"88",9.63318418266624
"89",9.592520278965
"90",9.56257913306192
"91",9.56513775828159
"92",9.56287276637731
"93",9.56228209964657
"94",9.57483825817728
"95",9.55041841660164
"96",9.55668557094185
"97",9.56416660921336
"98",9.60771226672966
"99",9.55902749265307
"100",9.7796991423215
"101",9.55896775357738
"102",9.57094020161838
"103",9.5484657054938
"104",9.67299838626714
"105",9.6001979452895
"106",9.55025476465332
"107",9.57355119565316
"108",9.584727946786
"109",9.57169525559011
"110",9.57346890019678
"111",9.55580315206411
"112",9.66024914218875
"113",9.55797544984427
"114",9.57279505949493
