"","max_fitness"
"1",8.57526564488378
"2",8.33478157539984
"3",8.25212732163408
"4",8.14258779518524
"5",8.47107976399138
"6",7.5613272957366
"7",8.43393919293318
"8",8.41370549396634
"9",8.19573599290699
"10",8.52473357480732
"11",8.5395360714431
"12",8.46692670048887
"13",8.5899295973343
"14",7.99176163988689
"15",8.239848341648
"16",8.54965263832282
"17",8.3986168335941
"18",8.32005628661121
"19",8.53709339224318
"20",8.55260241233985
"21",8.36250126938476
"22",8.32190100850315
"23",8.58786622106953
"24",8.47478493332212
"25",8.49002668348658
"26",8.47858418644065
"27",8.52474864382799
"28",8.32734798328553
"29",8.43943458521028
"30",8.20715096750178
"31",8.15979148133517
"32",7.88546865979776
"33",8.55411031114487
"34",6.5558093498928
"35",8.58645893226392
"36",8.51730451339259
"37",7.68186846892283
"38",8.58143987990008
"39",8.59206318536886
"40",8.26754717195028
"41",8.16542828462192
"42",8.5294513917689
"43",8.48555473057748
"44",8.28734253202206
"45",8.44363309490852
"46",8.58946406877009
"47",8.53973650366869
"48",8.45428603997638
"49",8.48869614704016
"50",8.3084744726488
"51",8.51373948697104
"52",8.44824350263581
"53",7.56612598142089
"54",8.45140534700075
"55",8.58091561995941
"56",8.58385040690271
"57",8.52452188737341
"58",8.55041396057504
"59",8.46084076691111
"60",8.51570329909419
"61",8.5676316949598
"62",8.34239658922758
"63",8.04189457025547
"64",7.58265421559571
"65",8.23602270934572
"66",8.59124324004285
"67",8.16391395577755
"68",8.59074328918494
"69",8.58944951411402
"70",8.01384152853172
"71",8.22698455911769
"72",8.49373233000711
"73",8.5245245565396
"74",8.54257960771523
"75",8.38214705980088
"76",8.56293071481786
"77",8.58890270600803
"78",8.53657245443918
"79",8.48513358623399
"80",8.49170958433589
"81",8.57993064374912
"82",8.34616874271782
"83",8.55882528374208
"84",7.04822103819521
"85",7.92650769476963
"86",7.71725460916673
"87",8.47670976682649
"88",8.27825207220095
"89",8.52291449232396
"90",8.31649891229438
"91",8.4140196417982
"92",8.32934732541106
"93",8.30303574569578
"94",8.58062522475473
"95",6.89348168530987
"96",7.92915258558244
"97",8.38065265908165
"98",8.40355483568359
"99",8.11797497504701
"100",8.12298641544054
"101",8.1138322637563
"102",8.5429070412669
"103",6.0777285013116
"104",8.19608542424186
"105",8.46023339424947
"106",6.84324963590388
"107",8.57150255773469
"108",8.57627941254928
"109",8.55269200755975
"110",8.5708171473712
"111",7.84120566210646
