"V1","label"
"3.11193629204416","Total
gametocyte "
"4.62691920302775","Total
gametocyte "
"4.38331226064721","Total
gametocyte "
"4.71705627166025","Total
gametocyte "
"4.0286271759501","Total
gametocyte "
"4.65057622408525","Total
gametocyte "
"4.61873949781255","Total
gametocyte "
"2.57829099937238","Total
gametocyte "
"4.62267991232459","Total
gametocyte "
"3.01822102409371","Total
gametocyte "
"2.83693940048856","Total
gametocyte "
"4.37064686691574","Total
gametocyte "
"4.66311303635411","Total
gametocyte "
"2.30897634240788","Total
gametocyte "
"4.22294948362681","Total
gametocyte "
"4.12224281557357","Total
gametocyte "
"4.1549739386954","Total
gametocyte "
"3.90458990217922","Total
gametocyte "
"4.44206997546516","Total
gametocyte "
"3.00827093612586","Total
gametocyte "
"4.42617784533463","Total
gametocyte "
"3.27593165024656","Total
gametocyte "
"3.66765389535319","Total
gametocyte "
"4.00925058375361","Total
gametocyte "
"4.21663661557722","Total
gametocyte "
"3.20800194886467","Total
gametocyte "
"4.01267622661628","Total
gametocyte "
"3.58303236857096","Total
gametocyte "
"2.12827585761122","Total
gametocyte "
"2.19339723530096","Total
gametocyte "
"2.2344793511814","Total
gametocyte "
"4.67484308791657","Total
gametocyte "
"3.7319535521669","Total
gametocyte "
"2.30884457802342","Total
gametocyte "
"1.79085229394193","Total
gametocyte "
"3.64172529461889","Total
gametocyte "
"1.72354269118521","Total
gametocyte "
"2.59822003015765","Total
gametocyte "
"4.67671751954379","Total
gametocyte "
"3.78389219170283","Total
gametocyte "
"3.71253679549353","Total
gametocyte "
"4.68748360348144","Total
gametocyte "
"2.39967699135006","Total
gametocyte "
"4.59040094749596","Total
gametocyte "
"4.70699693223802","Total
gametocyte "
"3.5925759692179","Total
gametocyte "
"1.24149123309809","Total
gametocyte "
"4.49093791627223","Total
gametocyte "
"4.68740797812731","Total
gametocyte "
"4.70062389721304","Total
gametocyte "
"1.85066185510678","Total
gametocyte "
"1.57529285331003","Total
gametocyte "
"4.50504350260301","Total
gametocyte "
"4.46060577820842","Total
gametocyte "
"2.97420272645815","Total
gametocyte "
"4.32590175846077","Total
gametocyte "
"4.69453999761217","Total
gametocyte "
"4.26035122715603","Total
gametocyte "
"2.47508594865124","Total
gametocyte "
"4.69800926661042","Total
gametocyte "
"4.63787672903457","Total
gametocyte "
"2.32097414765012","Total
gametocyte "
"4.6769842086774","Total
gametocyte "
"4.73223086506149","Total
gametocyte "
"3.05953837359046","Total
gametocyte "
"4.1746208969845","Total
gametocyte "
"3.30089735040286","Total
gametocyte "
"3.5821836587894","Total
gametocyte "
"4.69544704760382","Total
gametocyte "
"2.6824154368176","Total
gametocyte "
"4.51253237290926","Total
gametocyte "
"3.86808950734025","Total
gametocyte "
"2.98583275444276","Total
gametocyte "
"4.70741012452896","Total
gametocyte "
"4.4684968605794","Total
gametocyte "
"4.66076216762837","Total
gametocyte "
"4.21774859240781","Total
gametocyte "
"4.67416384082179","Total
gametocyte "
"4.55137369057664","Total
gametocyte "
"1.82311063830896","Total
gametocyte "
"2.42770127740281","Total
gametocyte "
"1.2282370239453","Total
gametocyte "
"4.70269610437836","Total
gametocyte "
"4.66858658032513","Total
gametocyte "
"2.8522285625046","Total
gametocyte "
"3.40655682737793","Total
gametocyte "
"4.54064409715318","Total
gametocyte "
"3.73077494503843","Total
gametocyte "
"3.13058804594076","Total
gametocyte "
"4.52720630791182","Total
gametocyte "
"3.76127596752738","Total
gametocyte "
"2.54218406738962","Total
gametocyte "
"2.62797292379771","Total
gametocyte "
"2.53147463697389","Total
gametocyte "
"4.71695339739182","Total
gametocyte "
"3.04311241523384","Total
gametocyte "
"2.64917884218681","Total
gametocyte "
"3.30058535458262","Total
gametocyte "
"4.37776045694249","Total
gametocyte "
"2.61098272170012","Total
gametocyte "
"3.41680756186327","Total
gametocyte "
"4.19677962586468","Total
gametocyte "
"2.22625076539996","Total
gametocyte "
"3.87906561765536","Total
gametocyte "
"4.71366715052793","Total
gametocyte "
"4.68472414605702","Total
gametocyte "
"2.5802670080552","Total
gametocyte "
"4.47926770302218","Total
gametocyte "
"4.72023943164424","Total
gametocyte "
"2.36597307430779","Total
gametocyte "
"4.21433003557289","Total
gametocyte "
"2.08551651771848","Total
gametocyte "
"3.3581585638914","Total
gametocyte "
"3.67890294186236","Total
gametocyte "
"2.56825921739014","Total
gametocyte "
