"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1511",3.33325829271634,"R","I","none","log10",1511,0.1776954,4.68102305,104.443178,2.19445463,0.01706489,114.160698
