"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"590",3.52219701802837,"R","I+Ig","log10","log10",590,0.2843034,3.99822725,159.120738,0.95464386,7.12239e-03,322.246311
