"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4442",2.05626690803641,"R","I","log10","log10",4442,0.29460792,3.91199077,1.07167662,0.68908843,0.82938524,1275.41509
