"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2174",2.17425399708438,"t","none",2174,0.307322,4.0894729,3.69134038,0.81914323,0.1322449,395.962587
