"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"299",2.07875946504683,"R","I","log10","log10",299,0.28699644,4.57570356,110.619159,2.05192128,0.02186002,370.416851
