"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"942",5.11280767289877,"I+Ig","log10",942,0.36446042,5.95802471,200.606038,2.17117591,0.00487291,630.099654
