"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1877",1.64965464929272,"R","I","log10","log10",1877,0.20708729,4.34826065,104.536549,2.34380815,0.0320955,208.387315
