"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"668",4.22265219569367,"I+Ig","none",668,0.30962511,4.07453701,36.5996747,0.83207247,0.03212784,226.154524
