"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"42",5.2788347761816,"I+Ig","Ig","log10","log10",42,0.30488806,6.0151643,10.424627,2.2188518,0.09077127,1539.89039
