"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1208",6.03366167181659,"R","I","none","log10",1208,0.28396,4.21251981,25.1769846,0.80100842,0.02421821,351.691432
