"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"378",4.78968137256915,"R","Ig","log10","log10",378,0.4471255,6.05813424,29.5683696,2.0680137,0.05835443,287.523768
