"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"980",2.83216856824105,"Ig","none",980,0.27777835,3.98431382,26.1473305,0.64852506,0.03458475,914.996823
