"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3509",3.09983128023008,"I","none",3509,0.28503021,4.31866274,11.8516919,1.56974879,0.37348583,336.57495
