"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"824",2.51664152096442,"I+Ig","log10",824,0.28446084,3.95450995,10.6727395,0.75953385,0.065921,396.65745
