"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1437",2.31338393707793,"R","I","log10","log10",1437,0.42452154,4.01046182,20.6921036,0.80477073,0.02904893,1273.64189
