"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"457",8.56714827040875,"R","I+Ig","log10","log10",457,0.31836517,5.6298996,81.6732522,0.98929021,4.84237e-03,2024.88331
