"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4842",5.60754457182131,"G","log10",4842,0.46516951,6.07039643,68.1165575,2.07632249,0.01807125,374.417152
