"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"542",2.08304065819289,"R","I","log10","log10",542,0.38129522,3.91026549,95.2540499,0.73039703,9.33323e-03,300.607546
