"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4857",3.92333356357103,"I","log10",4857,0.36449525,3.9758597,17.7436762,0.69880054,0.03619755,836.108137
