"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4393",8.31695682100591,"G","log10",4393,0.29376334,5.40644838,33.5996909,1.09076579,0.01692502,240.018969
