"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"729",1.42762604041847,"I+Ig","Ig","log10","log10",729,0.34878287,4.06408348,8.81835091,0.66888166,0.06365606,2063.81114
