"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1509",4.69119936618353,"R","I","none","log10",1509,0.2683671,3.9655512,25.3063024,0.98646376,0.01607621,55.124091
