"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1055",2.11762010618216,"R","none",1055,0.25260395,4.71731773,39.8857202,2.41494365,0.0777916,4941.72654
