"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1231",7.75948855586176,"R","I","none","log10",1231,0.30774097,5.66356745,3.69069308,1.18309253,0.06941261,1061.01109
