"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2000",1.35093115642057,"Ig","log10",2000,0.3927715,4.0889067,14.0245091,0.76129363,0.05429747,2943.24115
