"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"442",6.84716133015425,"I+Ig","Ig","log10","log10",442,0.43059834,4.78526019,3.48005114,0.4033525,0.08770982,2354.8133
