"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1203",5.19415710029264,"R","I","none","log10",1203,0.23089726,4.00436949,6.22952769,0.88691175,0.08636362,46.5934033
