"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"107",1.91861195967241,"R","Ig","log10","log10",107,0.22091839,4.61416494,55.785489,1.93780668,0.02662913,613.885381
