"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"60",6.81147676033514,"R","I+Ig","log10","log10",60,0.40182782,6.30689862,19.9506488,1.61860295,0.0382151,1644.46246
