"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"535",7.46160330559923,"Ig","none",535,0.29833387,5.58638666,36.5973165,1.07984476,0.01416137,849.050594
