"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"165",5.20914391082034,"R","I","none","log10",165,0.37668471,4.00566496,17.1483759,0.68228288,0.02908125,583.541496
