"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3298",6.57896417618993,"R","I+Ig","none","log10",3298,0.45239655,4.75469088,13.2090156,0.47233715,0.02037006,423.582448
