"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4620",5.26372995396256,"R","I+Ig","log10","log10",4620,0.53415285,6.10305535,23.5958116,2.06976815,0.05795661,487.397072
