"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"548",1.14527238190175,"I+Ig","Ig","log10","log10",548,0.30860084,3.96628252,31.1060777,0.82122644,0.02147338,125.95497
