"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4085",1.69342875662381,"Ig","log10",4085,0.15269423,4.54344531,7.69447591,2.74698452,0.30918359,525.361296
