"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3829",8.38468387188666,"G","log10",3829,0.27654235,5.39511408,179.629696,1.06232154,0.00340456,130.92456
