"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"113",1.83384560190905,"G","Ig","log10","log10",113,0.23627116,4.6588494,36.9257968,1.60545191,0.05813428,2657.93654
