"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4109",2.92045574246741,"I+Ig","log10",4109,0.38371227,4.71916523,85.9995564,1.71263862,0.05073161,631.351603
