"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2523",3.44336126419961,"R","none",2523,0.33819867,3.9449285,14.2591147,0.6537399,0.04489958,639.167231
