"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2008",8.13717918847231,"R","none",2008,0.40488199,4.87276834,9.23597939,0.4219622,0.01637991,356.450514
