"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2233",7.35621138127451,"R","log10",2233,0.42770008,5.58438176,2.23595293,0.86289834,0.1472375,7309.57309
