"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"179",1.92559772653122,"G","R","log10","log10",179,0.26739846,4.66378218,40.4779671,2.3123256,0.06402287,1025.89343
