"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2002",8.484023008391,"R","I","none","log10",2002,0.43035628,4.87723669,12.3706854,0.46239789,0.02929246,5149.15233
