"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"307",7.8448359199736,"G","none",307,0.30152179,5.52032241,12.8710866,1.02411988,0.04062134,16056.2747
