"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4843",7.39119327537736,"R","I+Ig","log10","log10",4843,0.33351641,5.54945177,24.4299979,1.00757974,0.01097258,3430.90293
