"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3920",3.66598364305299,"I","log10",3920,0.39825546,3.96392333,16.9140385,0.72402459,0.06869666,454.314763
