"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1623",4.03369046484799,"I+Ig","none",1623,0.24977796,3.94038689,72.2328288,0.8493879,0.00651084,1367.4322
